PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Departamento,Año,Departamento_norm,Distancia_PC1_PC2,Cluster,Silhouette,Modelo,K,Silhouette_global
-0.3633873083146799,-0.22749893507266572,0.10251183694085819,-0.22436464233569214,0.40663164486062364,0.09584153062166673,0.06196015207564373,-0.07997520890077525,-0.02608160276582118,0.04620393256520057,-0.06682406854911352,-0.08032139700248145,0.07074696780860276,0.05073731041289796,0.02798720107904936,0.0008139536394532049,Sucre,2024,SUCRE,1.4069392754853973,0,0.6985073642398142,K-Means,9,0.4927995325885731
0.46747373110839874,0.15699328408698687,0.16890112414252112,-0.07534868156825263,0.08619412690812125,-0.05109604833036169,0.04213930264137308,0.01585157589386471,0.1732374634300985,-0.0829150757023235,-0.10086104496761325,0.2080633725005855,0.051421778864161556,0.06762991016303342,0.041960460538967764,0.008476313453850477,Tolima,2024,TOLIMA,0.6084621728106062,1,0.3384867760769647,K-Means,9,0.4927995325885731
0.43380931741129736,-0.17371494164704854,0.1047410936836759,0.06642885580505425,0.13143137844557715,0.23967920980531626,-0.1068068312315276,-0.13162358364749005,-0.15803827446615443,-0.14781100904956515,0.06199730001675188,0.05399087031564605,0.03187771402642202,0.024972394953288415,0.009141618652579848,-0.10273956884615512,Huila,2024,HUILA,0.6101092253373968,8,0.8056866951465056,K-Means,9,0.4927995325885731
0.9889699839355899,0.10068338551122924,0.2710729595154674,0.1700366206729978,0.09028726838027532,0.03937988974499296,-0.29874170900467023,-0.01873373528905703,0.08769366063007247,0.11950607476366674,-0.023472863961122574,-0.01774310914998152,0.12419153217763179,-0.003822874446060956,-0.028544053634471177,-0.012439274523178175,Quindío,2024,QUINDÍO,0.17145050576460438,3,0.3676902244539828,K-Means,9,0.4927995325885731
-0.9849463569963938,0.25016068769361255,0.404359498307553,0.10398529149358315,-0.20552549207546622,0.20673699291289957,0.22767781521486982,0.10721269749940913,-0.03960436994367561,0.0018991034954995573,-0.010462979406717796,-0.11162769343365461,-0.022343389491184557,0.025826173895463315,0.01730167953444288,-0.009735438756397256,Guaviare,2024,GUAVIARE,2.0434560998252205,4,0.5296096749959076,K-Means,9,0.4927995325885731
-0.5847379887416033,0.06387352692689319,0.29144922474691637,0.2091605328424389,-0.15422686766436824,0.18295942645949806,0.1189906930470849,-0.12478756402989516,0.10069234638248478,0.04618886879046567,-0.12101627710932608,0.01890005386994749,0.05696815156800855,-0.02682658191366969,0.024874720906098425,0.03205273734706824,Caquetá,2024,CAQUETÁ,1.6239410799055805,4,0.1344770658919238,K-Means,9,0.4927995325885731
0.8400920078656258,0.2856931187455982,-0.5079617297109582,0.07939935727489827,0.05095953842302661,0.16833348429117212,0.1675008766897881,0.12239410337644,0.020101832736126063,0.22799090239237765,0.03830216532228663,0.07736425747906496,-0.0039893653913673464,0.06366529083200508,-0.0065377936263066455,0.02169082716898333,Cundinamarca,2024,CUNDINAMARCA,0.4005368510328256,1,0.15264015284894616,K-Means,9,0.4927995325885731
-1.4814947275810588,-0.08705277360848257,0.08076223564182494,0.0467754405227471,-0.016716217165919117,-0.21595426285486252,-0.11396300398313253,-0.20929101931358934,0.24318474686119068,0.05177936598384177,0.1938057763659427,-0.06686102771760948,0.03486772473316899,0.04802586046784236,-0.015766162400326293,0.031183920083339922,Vaupés,2024,VAUPÉS,2.515697548549912,5,0.566085292104597,K-Means,9,0.4927995325885731
-1.1036006664522056,0.08715268098338957,0.2946865438351889,0.10226420966335314,-0.009574319050567992,-0.2347548848340083,-0.03180171238433946,0.221031253283769,-0.1956360600981453,-0.0279121958294185,-0.1024804620269438,-0.09427946277806457,-0.011627133105223189,0.03724884138312527,0.015304220121985708,-0.0033675514459736017,Amazonas,2024,AMAZONAS,2.143092432307784,4,-0.03743718266566833,K-Means,9,0.4927995325885731
1.29600844105408,-0.19821996559488753,0.14149967584672252,-0.08554127792431136,-0.1044144520174638,-0.16115682194725445,0.15884332079596433,0.09865464499285692,-0.04555467257934504,-0.04218744444386737,0.055807288828829654,0.04319492534213952,0.0448190357315997,-0.053512891425600895,-0.014261687461920025,0.04451247389240955,Antioquia,2024,ANTIOQUIA,0.29396663832960535,3,0.2142405244140148,K-Means,9,0.4927995325885731
-0.8315597622491916,0.23060972626828957,-0.16813051131977508,0.10844765240408688,0.08272584365310662,0.041743402176916466,-0.08115582244871805,0.04127027653194919,-0.12555837867934305,-0.20107129452670947,-0.010112582240007627,0.09672556750759605,0.06281027296677662,-0.05290415321721663,-0.08394441391256768,0.02799712840896331,Arauca,2024,ARAUCA,1.8888937670393535,4,0.5361753213393675,K-Means,9,0.4927995325885731
1.0673441151284302,-0.0778326140288762,0.20647033095373324,-0.1111970327573185,-0.11747454176510838,-0.06390882511458745,0.1683105363460838,-0.059895043173876616,-0.044340738279649794,-0.018365887810268024,0.1301288516171084,-0.0015268831235161068,0.008670709438462397,0.030925096887628158,0.018046273750122747,-0.012636983411256693,Atlántico,2024,ATLÁNTICO,0.035733330933437904,3,0.6904868333777815,K-Means,9,0.4927995325885731
1.60367866307769,0.04974241783444844,0.06886293703869839,0.14225497789999536,-0.09165630004436834,-0.04538979571788898,0.11700775525788623,0.06870653387787688,0.06276844331003761,-0.06639683329705773,-0.03915909769472314,-0.026254767401705598,0.007221744362438253,-0.0031670483735271905,0.009133139618944058,-0.01227106874551031,"Bogotá, D.C.",2024,"BOGOTÁ, D.C.",0.5809623545550293,7,0.0,K-Means,9,0.4927995325885731
-1.3744934028605522,0.06372283654536448,0.03541359171367109,0.015002085941318022,-0.04270514069340697,-0.18588144717262767,-0.12682064765648537,0.07516084792146778,-0.09589151049701498,0.10877308644619962,0.004714919500571901,0.12161838468732021,-0.03704091039882905,0.0053842972820161445,-0.004038438941345399,-0.03588709723113932,Guainía,2024,GUAINÍA,2.412019376395597,5,0.4935475466633602,K-Means,9,0.4927995325885731
0.35407559935808397,-0.20221353575712303,-0.13183167804773271,-0.3760783999559942,0.025230293862837844,-0.13451876958270204,0.04832778106899152,0.08685180421242521,0.09864228384010379,-0.1979143316644071,-0.005911835575098626,-0.1040809320028431,-0.01883361899551471,0.030013703000213936,0.0007880611073912518,-0.008582719762560614,Bolívar,2024,BOLÍVAR,0.6937886721899622,8,0.9085908099884075,K-Means,9,0.4927995325885731
0.8898569634058195,-0.3007901490059641,0.11664620783392465,0.05172727250405679,0.04228787575684792,0.03122845250579953,-0.19622245197925736,-0.07303244548179344,-0.20532436710821045,0.13697794123478574,-3.0125416970016444e-05,-0.03183556642893624,-0.02009940291406081,0.067706105701309,0.004759616662190543,0.04949052766620066,Caldas,2024,CALDAS,0.2766519695461861,3,0.3472803556546625,K-Means,9,0.4927995325885731
0.0193304495860811,0.5741590553241942,-0.2693982584540411,0.1831022179971074,0.012713807555747136,0.020753451224696906,-0.027188530622425433,-0.019917358280981123,-0.07752641113276787,-0.06017658867608633,0.10437951221137315,-0.08191687924228591,0.04199580198075228,0.053618257607577095,0.0025771190600121924,-0.003016079318008201,Casanare,2024,CASANARE,1.1991375907987205,6,0.4991401778467217,K-Means,9,0.4927995325885731
-0.33424158519621194,-0.46869269104524075,-0.2433771191662636,0.007063558486558846,0.1102461147091425,-0.17081337704396737,-0.06439788699105253,0.07360279492382293,0.017888465871152615,0.027319980058484402,-0.1023103076306888,0.03985588171482714,-0.08408290701319908,0.06806742532906533,-0.013717309297949953,-0.01230399445595777,Cauca,2024,CAUCA,1.4267315307665644,0,0.6488938580335665,K-Means,9,0.4927995325885731
-0.26381954569552635,-0.15700982794233076,-0.40413567197228556,-0.12161594138397677,-0.019574994709612076,0.15500704338257887,-0.0634509036409645,-0.1404543305163078,-0.11284034396529695,-0.0738013117288575,-0.1441338153082024,-0.06039188896645285,-0.0022132302770914436,-0.015496027841218177,0.01649678062718108,0.06682041354725361,Cesar,2024,CESAR,1.3012002795293405,0,0.6706128732851305,K-Means,9,0.4927995325885731
-1.2239301128380904,-0.12039034355667172,-0.1307545835306429,-0.12461692684618213,-0.21428434667300347,0.060534036507656985,-0.04624511696081127,0.06289103024936324,0.005255789080460621,-0.08374375845602623,0.07447216871820847,0.11462594882690734,0.03386023621284879,0.03814891377425595,0.07012574369111596,0.018890933651968672,Chocó,2024,CHOCÓ,2.258719960032289,2,0.14740738257463024,K-Means,9,0.4927995325885731
-0.4160545020431943,-0.3436147012944154,-0.061869789199821,-0.1651894337835716,0.28863125768618236,0.12747705134280135,0.15574789690635618,-0.05148578366435405,0.10897656101398279,-0.07518584055046236,0.04354084417719382,-0.006379573154038198,-0.031555913523764814,-0.032148702890130935,-0.02568201831023123,-0.007096053933653215,Córdoba,2024,CÓRDOBA,1.476733262307256,0,0.6734127398363395,K-Means,9,0.4927995325885731
0.4498857863620107,0.24302431672253821,-0.13526625977129458,0.2595323665464515,0.4744205364034555,-0.08032671720615797,0.04659641729160233,0.14864118505489934,0.005357515422732773,0.0469670626837842,0.05348755706741628,-0.03692460938428059,-0.004817090784246171,-0.05240451980081161,0.03803541492051606,-0.0011315706349273452,Boyacá,2024,BOYACÁ,0.6603158484144483,1,0.4395358955846231,K-Means,9,0.4927995325885731
-1.5462252986438476,0.0414805615800003,0.05417274901130065,0.044319189877509074,0.0008227808399099146,-0.04635925902350535,0.04097759482107846,-0.045184890214108875,-0.01712014559794535,0.005425732394196494,-0.04507301203893823,-0.00032192618044804555,0.05660754964926042,-0.059990928304415325,-0.03310176581752024,-5.92716561957779e-05,Vichada,2024,VICHADA,2.5825135450310883,5,0.6714601117235243,K-Means,9,0.4927995325885731
